,string_field_0,string_field_1
7322,Apple,user_19125
7323,Apple,user_18752
7324,Apple,user_10452
7325,Apple,user_18144
7326,Apple,user_15114
7327,Apple,user_15169
7328,Apple,user_12916
7329,Apple,user_13534
7330,Apple,user_11154
7331,Apple,user_11135
7332,Apple,user_14937
7333,Apple,user_14833
7334,Apple,user_19138
7335,Apple,user_18576
7336,Apple,user_15583
7337,Apple,user_12802
7338,Apple,user_10027
7339,Apple,user_12210
7340,Apple,user_12583
7341,Apple,user_13233
7342,Apple,user_12345
7343,Apple,user_11300
7344,Apple,user_16576
7345,Apple,user_14427
7346,Apple,user_10750
7347,Apple,user_19001
7348,Apple,user_12254
7349,Apple,user_17839
7350,Apple,user_16038
7351,Apple,user_11808
7352,Apple,user_17617
7353,Apple,user_15592
7354,Apple,user_17851
7355,Apple,user_18438
7356,Apple,user_15670
7357,Apple,user_11264
7358,Apple,user_16585
7359,Apple,user_10724
7360,Apple,user_11837
7361,Apple,user_16707
7362,Apple,user_11876
7363,Apple,user_15719
7364,Apple,user_18541
7365,Apple,user_10533
7366,Apple,user_18279
7367,Apple,user_14214
7368,Apple,user_16692
7369,Apple,user_10904
7370,Apple,user_17432
7371,Apple,user_14019
7372,Apple,user_13828
7373,Apple,user_11121
7374,Apple,user_12462
7375,Apple,user_12988
7376,Apple,user_16199
7377,Apple,user_15513
7378,Apple,user_18106
7379,Apple,user_17644
7380,Apple,user_15894
7381,Apple,user_11276
7382,Apple,user_14409
7383,Apple,user_10257
7384,Apple,user_14341
7385,Apple,user_14411
7386,Apple,user_15857
7387,Apple,user_10365
7388,Apple,user_14847
7389,Apple,user_13583
7390,Apple,user_19344
7391,Apple,user_17661
7392,Apple,user_15575
7393,Apple,user_17299
7394,Apple,user_11197
7395,Apple,user_16332
7396,Apple,user_15618
7397,Apple,user_15819
7398,Apple,user_10673
7399,Apple,user_15649
7400,Apple,user_10120
7401,Apple,user_16727
7402,Apple,user_14120
7403,Apple,user_14752
7404,Apple,user_17450
7405,Apple,user_13071
7406,Apple,user_12848
7407,Apple,user_18335
7408,Apple,user_14423
7409,Apple,user_13424
7410,Apple,user_13200
7411,Apple,user_12605
7412,Apple,user_11087
7413,Apple,user_15726
7414,Apple,user_12112
7415,Apple,user_18478
7416,Apple,user_16137
7417,Apple,user_10827
7418,Apple,user_10352
7419,Apple,user_12713
7420,Apple,user_18766
7421,Apple,user_14844
7422,Apple,user_13032
7423,Apple,user_10318
7424,Apple,user_14963
7425,Apple,user_16047
7426,Apple,user_15978
7427,Apple,user_10122
7428,Apple,user_12434
7429,Apple,user_18425
7430,Apple,user_16368
7431,Apple,user_15111
7432,Apple,user_17488
7433,Apple,user_18071
7434,Apple,user_16568
7435,Apple,user_13254
7436,Apple,user_14666
7437,Apple,user_12456
7438,Apple,user_16905
7439,Apple,user_12496
7440,Apple,user_10078
7441,Apple,user_13116
7442,Apple,user_17766
7443,Apple,user_10015
7444,Apple,user_15460
7445,Apple,user_10977
7446,Apple,user_18850
7447,Apple,user_14199
7448,Apple,user_16153
7449,Apple,user_13094
7450,Apple,user_15060
7451,Apple,user_16507
7452,Apple,user_14155
7453,Apple,user_10621
7454,Apple,user_14986
7455,Apple,user_15573
7456,Apple,user_15687
7457,Apple,user_14256
7458,Apple,user_15845
7459,Apple,user_12170
7460,Apple,user_11189
7461,Apple,user_10647
7462,Apple,user_10933
7463,Apple,user_12553
7464,Apple,user_16216
7465,Apple,user_16661
7466,Apple,user_17371
7467,Apple,user_17674
7468,Apple,user_17507
7469,Apple,user_16491
7470,Apple,user_17366
7471,Apple,user_15437
7472,Apple,user_10013
7473,Apple,user_15600
7474,Apple,user_12775
7475,Apple,user_17226
7476,Apple,user_11614
7477,Apple,user_14448
7478,Apple,user_13851
7479,Apple,user_19337
7480,Apple,user_18167
7481,Apple,user_12183
7482,Apple,user_18589
7483,Apple,user_17913
7484,Apple,user_14505
7485,Apple,user_12144
7486,Apple,user_17770
7487,Apple,user_15433
7488,Apple,user_14404
7489,Apple,user_12985
7490,Apple,user_14071
7491,Apple,user_10485
7492,Apple,user_11976
7493,Apple,user_19307
7494,Apple,user_13707
7495,Apple,user_17692
7496,Apple,user_10233
7497,Apple,user_12441
7498,Apple,user_19010
7499,Apple,user_18119
7500,Apple,user_19306
7501,Apple,user_14746
7502,Apple,user_13239
7503,Apple,user_18712
7504,Apple,user_17216
7505,Apple,user_16095
7506,Apple,user_12114
7507,Apple,user_13190
7508,Apple,user_12275
7509,Apple,user_12221
7510,Apple,user_14496
7511,Apple,user_18553
7512,Apple,user_11632
7513,Apple,user_14449
7514,Apple,user_14519
7515,Apple,user_16189
7516,Apple,user_11717
7517,Apple,user_12016
7518,Apple,user_17790
7519,Apple,user_16547
7520,Apple,user_11217
7521,Apple,user_16621
7522,Apple,user_15971
7523,Apple,user_13191
7524,Apple,user_10341
7525,Apple,user_13244
7526,Apple,user_18261
7527,Apple,user_12251
7528,Apple,user_14664
7529,Apple,user_11366
7530,Apple,user_15830
7531,Apple,user_12826
7532,Apple,user_10873
7533,Apple,user_11232
7534,Apple,user_19204
7535,Apple,user_11603
7536,Apple,user_17930
7537,Apple,user_18240
7538,Apple,user_14969
7539,Apple,user_13528
7540,Apple,user_13777
7541,Apple,user_11163
7542,Apple,user_10024
7543,Apple,user_13756
7544,Apple,user_15752
7545,Apple,user_11608
7546,Apple,user_15947
7547,Apple,user_11082
7548,Apple,user_13939
7549,Apple,user_11358
7550,Apple,user_17992
7551,Apple,user_12042
7552,Apple,user_11448
7553,Apple,user_10620
7554,Apple,user_15806
7555,Apple,user_13341
7556,Apple,user_13546
7557,Apple,user_13630
7558,Apple,user_11653
7559,Apple,user_15093
7560,Apple,user_18362
7561,Apple,user_13396
7562,Apple,user_11216
7563,Apple,user_10457
7564,Apple,user_15196
7565,Apple,user_17508
7566,Apple,user_12598
7567,Apple,user_15813
7568,Apple,user_16929
7569,Apple,user_15485
7570,Apple,user_13793
7571,Apple,user_14327
7572,Apple,user_14345
7573,Apple,user_18566
7574,Apple,user_11145
7575,Apple,user_10941
7576,Apple,user_15224
7577,Apple,user_13552
7578,Apple,user_18950
7579,Apple,user_10402
7580,Apple,user_12033
7581,Apple,user_18565
7582,Apple,user_14127
7583,Apple,user_18104
7584,Apple,user_17817
7585,Apple,user_12641
7586,Apple,user_17127
7587,Apple,user_13525
7588,Apple,user_13942
7589,Apple,user_15946
7590,Apple,user_10574
7591,Apple,user_12989
7592,Apple,user_18629
7593,Apple,user_15032
7594,Apple,user_18454
7595,Apple,user_18113
7596,Apple,user_13304
7597,Apple,user_16711
7598,Apple,user_11958
7599,Apple,user_12875
7600,Apple,user_14938
7601,Apple,user_19297
7602,Apple,user_14372
7603,Apple,user_10071
7604,Apple,user_18494
7605,Apple,user_11677
7606,Apple,user_12090
7607,Apple,user_12485
7608,Apple,user_14780
7609,Apple,user_14346
7610,Apple,user_17328
7611,Apple,user_11023
7612,Apple,user_12655
7613,Apple,user_17840
7614,Apple,user_11129
7615,Apple,user_14874
7616,Apple,user_16663
7617,Apple,user_18383
7618,Apple,user_11050
7619,Apple,user_11720
7620,Apple,user_17248
7621,Apple,user_14003
7622,Apple,user_17960
7623,Apple,user_16243
7624,Apple,user_18415
7625,Apple,user_14964
7626,Apple,user_10383
7627,Apple,user_15409
7628,Apple,user_15127
7629,Apple,user_14508
7630,Apple,user_11994
7631,Apple,user_11657
7632,Apple,user_15564
7633,Apple,user_12958
7634,Apple,user_17879
7635,Apple,user_11998
7636,Apple,user_15103
7637,Apple,user_14799
7638,Apple,user_14798
7639,Apple,user_15544
7640,Apple,user_15725
7641,Apple,user_15948
7642,Apple,user_10818
7643,Apple,user_13733
7644,Apple,user_13453
7645,Apple,user_16263
7646,Apple,user_17907
7647,Apple,user_12317
7648,Apple,user_18885
7649,Apple,user_15965
7650,Apple,user_14538
7651,Apple,user_11721
7652,Apple,user_11639
7653,Apple,user_15962
7654,Apple,user_13856
7655,Apple,user_15022
7656,Apple,user_13466
7657,Apple,user_18122
7658,Apple,user_19213
7659,Apple,user_14644
7660,Apple,user_12486
7661,Apple,user_14228
7662,Apple,user_10917
7663,Apple,user_17738
7664,Apple,user_10480
7665,Apple,user_16212
7666,Apple,user_12366
7667,Apple,user_13363
7668,Apple,user_10359
7669,Apple,user_12818
7670,Apple,user_14626
7671,Apple,user_12305
7672,Apple,user_16779
7673,Apple,user_16157
7674,Apple,user_10542
7675,Apple,user_18517
7676,Apple,user_15907
7677,Apple,user_10079
7678,Apple,user_16964
7679,Apple,user_15066
7680,Apple,user_13950
7681,Apple,user_12740
7682,Apple,user_11681
7683,Apple,user_13776
7684,Apple,user_16789
7685,Apple,user_17740
7686,Apple,user_12231
7687,Apple,user_15006
7688,Apple,user_13290
7689,Apple,user_10159
7690,Apple,user_13715
7691,Apple,user_10768
7692,Apple,user_13681
7693,Apple,user_18943
7694,Apple,user_13219
7695,Apple,user_12341
7696,Apple,user_15623
7697,Apple,user_14213
7698,Apple,user_11710
7699,Apple,user_14189
7700,Apple,user_13157
7701,Apple,user_14559
7702,Apple,user_17277
7703,Apple,user_11346
7704,Apple,user_14527
7705,Apple,user_15874
7706,Apple,user_13804
7707,Apple,user_18238
7708,Apple,user_18142
7709,Apple,user_15550
7710,Apple,user_19184
7711,Apple,user_10737
7712,Apple,user_15272
7713,Apple,user_18795
7714,Apple,user_15498
7715,Apple,user_18526
7716,Apple,user_11285
7717,Apple,user_11347
7718,Apple,user_10660
7719,Apple,user_12943
7720,Apple,user_11419
7721,Apple,user_10123
7722,Apple,user_14727
7723,Apple,user_12179
7724,Apple,user_13667
7725,Apple,user_18658
7726,Apple,user_12521
7727,Apple,user_12139
7728,Apple,user_17966
7729,Apple,user_15010
7730,Apple,user_16495
7731,Apple,user_16228
7732,Apple,user_14861
7733,Apple,user_17013
7734,Apple,user_18422
7735,Apple,user_15920
7736,Apple,user_11290
7737,Apple,user_16273
7738,Apple,user_17389
7739,Apple,user_11715
7740,Apple,user_12892
7741,Apple,user_14758
7742,Apple,user_14456
7743,Apple,user_12910
7744,Apple,user_16023
7745,Apple,user_13753
7746,Apple,user_18506
7747,Apple,user_15487
7748,Apple,user_10641
7749,Apple,user_17751
7750,Apple,user_14204
7751,Apple,user_18434
7752,Apple,user_17238
7753,Apple,user_11355
7754,Apple,user_13399
7755,Apple,user_18608
7756,Apple,user_11968
7757,Apple,user_15463
7758,Apple,user_13767
7759,Apple,user_18790
7760,Apple,user_16238
7761,Apple,user_12036
7762,Apple,user_12439
7763,Apple,user_16309
7764,Apple,user_11690
7765,Apple,user_11809
7766,Apple,user_11518
7767,Apple,user_16960
7768,Apple,user_17220
7769,Apple,user_18732
7770,Apple,user_15231
7771,Apple,user_10664
7772,Apple,user_12489
7773,Apple,user_12071
7774,Apple,user_12214
7775,Apple,user_15345
7776,Apple,user_11092
7777,Apple,user_13608
7778,Apple,user_11054
7779,Apple,user_10905
7780,Apple,user_17819
7781,Apple,user_14867
7782,Apple,user_18441
7783,Apple,user_15630
7784,Apple,user_15050
7785,Apple,user_14048
7786,Apple,user_15112
7787,Apple,user_10878
7788,Apple,user_10914
7789,Apple,user_11477
7790,Apple,user_12901
7791,Apple,user_13086
7792,Apple,user_17575
7793,Apple,user_11335
7794,Apple,user_19261
7795,Apple,user_10948
7796,Apple,user_11261
7797,Apple,user_12109
7798,Apple,user_10860
7799,Apple,user_11996
7800,Apple,user_18635
7801,Apple,user_15101
7802,Apple,user_13331
7803,Apple,user_13786
7804,Apple,user_17704
7805,Apple,user_14452
7806,Apple,user_15588
7807,Apple,user_12103
7808,Apple,user_12705
7809,Apple,user_15981
7810,Apple,user_12248
7811,Apple,user_14481
7812,Apple,user_10716
7813,Apple,user_16101
7814,Apple,user_10718
7815,Apple,user_11124
7816,Apple,user_15346
7817,Apple,user_19287
7818,Apple,user_18973
7819,Apple,user_13370
7820,Apple,user_12268
7821,Apple,user_18590
7822,Apple,user_13482
7823,Apple,user_19319
7824,Apple,user_18464
7825,Apple,user_13149
7826,Apple,user_10793
7827,Apple,user_15975
7828,Apple,user_12400
7829,Apple,user_16138
7830,Apple,user_16464
7831,Apple,user_12927
7832,Apple,user_10727
7833,Apple,user_10288
7834,Apple,user_11403
7835,Apple,user_13908
7836,Apple,user_13134
7837,Apple,user_18331
7838,Apple,user_13971
7839,Apple,user_15919
7840,Apple,user_12803
7841,Apple,user_14321
7842,Apple,user_18481
7843,Apple,user_14269
7844,Apple,user_19133
7845,Apple,user_10779
7846,Apple,user_12616
7847,Apple,user_10048
7848,Apple,user_11953
7849,Apple,user_10025
7850,Apple,user_12679
7851,Apple,user_17354
7852,Apple,user_14261
7853,Apple,user_14237
7854,Apple,user_15397
7855,Apple,user_16004
7856,Apple,user_12224
7857,Apple,user_12727
7858,Apple,user_18283
7859,Apple,user_14266
7860,Apple,user_18747
7861,Apple,user_16620
7862,Apple,user_18048
7863,Apple,user_17996
7864,Apple,user_10265
7865,Apple,user_16531
7866,Apple,user_14337
7867,Apple,user_18683
7868,Apple,user_11568
7869,Apple,user_10308
7870,Apple,user_14567
7871,Apple,user_14251
7872,Apple,user_10510
7873,Apple,user_16577
7874,Apple,user_13377
7875,Apple,user_15739
7876,Apple,user_15055
7877,Apple,user_17950
7878,Apple,user_13958
7879,Apple,user_11711
7880,Apple,user_17211
7881,Apple,user_18851
7882,Apple,user_11637
7883,Apple,user_10207
7884,Apple,user_17355
7885,Apple,user_14498
7886,Apple,user_16258
7887,Apple,user_15076
7888,Apple,user_19426
7889,Apple,user_15654
7890,Apple,user_16402
7891,Apple,user_14767
7892,Apple,user_17758
7893,Apple,user_11181
7894,Apple,user_10918
7895,Apple,user_13104
7896,Apple,user_15545
7897,Apple,user_12984
7898,Apple,user_10869
7899,Apple,user_13687
7900,Apple,user_14665
7901,Apple,user_15696
7902,Apple,user_11939
7903,Apple,user_16505
7904,Apple,user_11174
7905,Apple,user_17946
7906,Apple,user_14359
7907,Apple,user_12552
7908,Apple,user_10500
7909,Apple,user_16343
7910,Apple,user_18348
7911,Apple,user_17179
7912,Apple,user_17430
7913,Apple,user_18803
7914,Apple,user_10887
7915,Apple,user_19303
7916,Apple,user_12294
7917,Apple,user_17754
7918,Apple,user_15246
7919,Apple,user_11778
7920,Apple,user_11597
7921,Apple,user_15884
7922,Apple,user_12914
7923,Apple,user_19178
7924,Apple,user_15797
7925,Apple,user_12924
7926,Apple,user_17192
7927,Apple,user_16442
7928,Apple,user_11415
7929,Apple,user_11490
7930,Apple,user_19371
7931,Apple,user_17585
7932,Apple,user_19182
7933,Apple,user_14016
7934,Apple,user_13391
7935,Apple,user_11635
7936,Apple,user_18833
7937,Apple,user_10409
7938,Apple,user_17595
7939,Apple,user_12579
7940,Apple,user_18428
7941,Apple,user_11098
7942,Apple,user_10356
7943,Apple,user_15126
7944,Apple,user_19049
7945,Apple,user_10908
7946,Apple,user_17182
7947,Apple,user_11417
7948,Apple,user_15766
7949,Apple,user_18977
7950,Apple,user_13596
7951,Apple,user_13617
7952,Apple,user_15009
7953,Apple,user_17123
7954,Apple,user_10953
7955,Apple,user_14675
7956,Apple,user_17484
7957,Apple,user_14931
7958,Apple,user_13368
7959,Apple,user_10741
7960,Apple,user_11595
7961,Apple,user_12319
7962,Apple,user_13449
7963,Apple,user_17855
7964,Apple,user_17130
7965,Apple,user_15818
7966,Apple,user_14671
7967,Apple,user_19239
7968,Apple,user_10916
7969,Apple,user_17125
7970,Apple,user_10876
7971,Apple,user_15993
7972,Apple,user_10044
7973,Apple,user_12200
7974,Apple,user_12331
7975,Apple,user_11015
7976,Apple,user_10035
7977,Apple,user_16476
7978,Apple,user_13426
7979,Apple,user_12308
7980,Apple,user_17453
7981,Apple,user_15932
7982,Apple,user_16481
7983,Apple,user_12397
7984,Apple,user_18169
7985,Apple,user_18103
7986,Apple,user_16044
7987,Apple,user_15950
7988,Apple,user_19169
7989,Apple,user_15608
7990,Apple,user_17618
7991,Apple,user_18927
7992,Apple,user_13423
7993,Apple,user_19368
7994,Apple,user_15549
7995,Apple,user_18966
7996,Apple,user_18849
7997,Apple,user_18518
7998,Apple,user_14998
7999,Apple,user_13582
8000,Apple,user_12542
8001,Apple,user_12607
8002,Apple,user_10075
8003,Apple,user_14054
8004,Apple,user_18459
8005,Apple,user_19225
8006,Apple,user_16506
8007,Apple,user_18286
8008,Apple,user_12577
8009,Apple,user_14618
8010,Apple,user_14981
8011,Apple,user_11988
8012,Apple,user_10583
8013,Apple,user_17188
8014,Apple,user_11462
8015,Apple,user_15191
8016,Apple,user_14645
8017,Apple,user_12076
8018,Apple,user_13224
8019,Apple,user_15059
8020,Apple,user_13063
8021,Apple,user_15812
8022,Apple,user_13620
8023,Apple,user_12250
8024,Apple,user_18689
8025,Apple,user_16778
8026,Apple,user_15332
8027,Apple,user_16430
8028,Apple,user_14592
8029,Apple,user_16666
8030,Apple,user_15233
8031,Apple,user_16231
8032,Apple,user_16194
8033,Apple,user_16401
8034,Apple,user_17857
8035,Apple,user_18706
8036,Apple,user_11561
8037,Apple,user_17241
8038,Apple,user_15840
8039,Apple,user_13472
8040,Apple,user_18180
8041,Apple,user_18994
8042,Apple,user_10744
8043,Apple,user_19370
8044,Apple,user_12501
8045,Apple,user_13811
8046,Apple,user_16545
8047,Apple,user_11271
8048,Apple,user_16997
8049,Apple,user_18937
8050,Apple,user_12264
8051,Apple,user_17236
8052,Apple,user_16271
8053,Apple,user_14710
8054,Apple,user_17214
8055,Apple,user_14355
8056,Apple,user_17715
8057,Apple,user_16525
8058,Apple,user_15650
8059,Apple,user_17340
8060,Apple,user_12031
8061,Apple,user_14464
8062,Apple,user_15606
8063,Apple,user_19316
8064,Apple,user_13724
8065,Apple,user_12111
8066,Apple,user_18915
8067,Apple,user_14772
8068,Apple,user_13749
8069,Apple,user_12151
8070,Apple,user_10576
8071,Apple,user_10126
8072,Apple,user_14116
8073,Apple,user_10206
8074,Apple,user_16872
8075,Apple,user_18209
8076,Apple,user_13378
8077,Apple,user_19348
8078,Apple,user_14255
8079,Apple,user_12443
8080,Apple,user_17124
8081,Apple,user_11423
8082,Apple,user_11007
8083,Apple,user_15757
8084,Apple,user_15073
8085,Apple,user_11209
8086,Apple,user_18913
8087,Apple,user_10279
8088,Apple,user_14954
8089,Apple,user_15350
8090,Apple,user_10634
8091,Apple,user_11506
8092,Apple,user_16788
8093,Apple,user_10683
8094,Apple,user_10976
8095,Apple,user_14106
8096,Apple,user_17571
8097,Apple,user_17703
8098,Apple,user_15505
8099,Apple,user_10001
8100,Apple,user_18978
8101,Apple,user_15386
8102,Apple,user_18668
8103,Apple,user_15004
8104,Apple,user_12539
8105,Apple,user_13957
8106,Apple,user_15137
8107,Apple,user_10900
8108,Apple,user_17621
8109,Apple,user_16176
8110,Apple,user_18041
8111,Apple,user_12131
8112,Apple,user_17609
8113,Apple,user_18854
8114,Apple,user_14233
8115,Apple,user_18174
8116,Apple,user_16148
8117,Apple,user_14855
8118,Apple,user_12145
8119,Apple,user_19312
8120,Apple,user_18808
8121,Apple,user_16300
8122,Apple,user_11275
8123,Apple,user_13211
8124,Apple,user_12906
8125,Apple,user_19215
8126,Apple,user_10191
8127,Apple,user_17832
8128,Apple,user_18996
8129,Apple,user_10477
8130,Apple,user_15824
8131,Apple,user_10963
8132,Apple,user_10588
8133,Apple,user_16732
8134,Apple,user_12983
8135,Apple,user_16571
8136,Apple,user_10496
8137,Apple,user_13765
8138,Apple,user_18204
8139,Apple,user_15870
8140,Apple,user_10769
8141,Apple,user_16702
8142,Apple,user_11380
8143,Apple,user_18992
8144,Apple,user_15100
8145,Apple,user_17551
8146,Apple,user_19283
8147,Apple,user_12801
8148,Apple,user_11481
8149,Apple,user_18016
8150,Apple,user_10650
8151,Apple,user_12666
8152,Apple,user_13651
8153,Apple,user_17877
8154,Apple,user_15497
8155,Apple,user_17361
8156,Apple,user_15643
8157,Apple,user_12228
8158,Apple,user_13904
8159,Apple,user_18224
8160,Apple,user_16518
8161,Apple,user_11847
8162,Apple,user_15589
8163,Apple,user_18397
8164,Apple,user_15385
8165,Apple,user_14451
8166,Apple,user_15097
8167,Apple,user_14166
8168,Apple,user_15635
8169,Apple,user_14172
8170,Apple,user_10089
8171,Apple,user_14872
8172,Apple,user_16350
8173,Apple,user_17324
8174,Apple,user_14142
8175,Apple,user_12673
8176,Apple,user_17794
8177,Apple,user_13269
8178,Apple,user_12703
8179,Apple,user_18793
8180,Apple,user_14606
8181,Apple,user_16644
8182,Apple,user_18502
8183,Apple,user_15118
8184,Apple,user_13411
8185,Apple,user_16501
8186,Apple,user_18373
8187,Apple,user_14220
8188,Apple,user_10889
8189,Apple,user_18037
8190,Apple,user_17921
8191,Apple,user_18408
8192,Apple,user_10186
8193,Apple,user_19016
8194,Apple,user_15486
8195,Apple,user_12494
8196,Apple,user_14873
8197,Apple,user_15546
8198,Apple,user_14696
8199,Apple,user_11815
8200,Apple,user_11582
8201,Apple,user_16581
8202,Apple,user_13657
